,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,rev1,rev2,rev3
0,3lLBRLbXAIgd1yZgWgnfeg,dutch-kills-long-island-city,Dutch Kills,https://s3-media2.fl.yelpcdn.com/bphoto/S11kn7JT_YRT4onWUBE54g/o.jpg,False,https://www.yelp.com/biz/dutch-kills-long-island-city?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,761,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.747615, 'longitude': -73.940159}",[],$$,"{'address1': '27-24 Jackson Ave', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['27-24 Jackson Ave', 'Long Island City, NY 11101']}",+17183832724,(718) 383-2724,426.0003366258881,"A Super Deluxe time travel experience!

Our hipster/non-hipster server was if Simpsons' Ned Flanders came to life, dad sweater and khakis. This place is...",Nice place to stop in for a before or after whatever your plans are for the night. My girls birthday landed on a Saturday so we decided to grab some pre...,"If you walk past it, there's an 85% chance you'll miss it. Dutch Kills is a really cool cocktail bar with a speakeasy vibe. They have a large selection of..."
1,UF9F0A4e7AJHzNPG5zrHUQ,the-beast-next-door-long-island-city,The Beast Next Door,https://s3-media1.fl.yelpcdn.com/bphoto/5AJudcMfoPYd9VQ3H7dkiw/o.jpg,False,https://www.yelp.com/biz/the-beast-next-door-long-island-city?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,177,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 40.74881, 'longitude': -73.94073}","['pickup', 'delivery']",$$,"{'address1': '42-51 27th St', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['42-51 27th St', 'Long Island City, NY 11101']}",+17182551612,(718) 255-1612,555.1693255245904,"Chill spot with a good mix of music, great for an evening out in LIC. The space is intimate and nice for conversation in a dark and cozy setting. Quite...",Came here for a early night cap on Saturday. Was pleasantly surprised that they were running a late night deal where you can get a bottle of wine and a...,"Cute interior aesthetic 
Great happy hour place if you live / work in LIC 
they have a shot & beer option which is"
2,rhiNvHUpfSVSXt0qTgou1w,w-xyz-bar-long-island-city,W XYZ Bar,https://s3-media3.fl.yelpcdn.com/bphoto/TMhv3vZQjRR2-VayVbMQCw/o.jpg,False,https://www.yelp.com/biz/w-xyz-bar-long-island-city?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,3,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.74838, 'longitude': -73.93983}",[],,"{'address1': '27-45 Jackson Ave', 'address2': 'Aloft Long Island-City Manhattan View', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['27-45 Jackson Ave', 'Aloft Long Island-City Manhattan View', 'Long Island City, NY 11101']}",+17184339305,(718) 433-9305,457.60630343145857,"Been here at least 5 times.  The bartenders are very friendly. They do have a happy hour. But, as usual, only light beer in a bottle is $5. The drafts are...","My wife and I wanted to try a new place in the area for happy hour and after being enticed outside by a chalkboard sidewalk sign, decided to check out the...",In the city for a few nights and service is really good but the prices are a bit elevated for my taste but I'm not from NYC so everything seems expensive....
3,O7CnII31QnhLIYoUlOXrZA,la-sala-astoria,La Sala,https://s3-media2.fl.yelpcdn.com/bphoto/DZKzPRQZV-q1P6PXKFvaaA/o.jpg,False,https://www.yelp.com/biz/la-sala-astoria?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,123,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.5,"{'latitude': 40.7632006, 'longitude': -73.9286183}",[],$$,"{'address1': '3205 Crescent St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['3205 Crescent St', 'Astoria, NY 11106']}",+17186066121,(718) 606-6121,2106.5646225291975,"I been wanting to check this place out for years. Finally got a chance since I was at a bday dinner near by. 
This lounge is small and cozy. It's a great...",What a little surprise bar! Very pleasant atmosphere with nice dark lighting. Definitely a date night or friends get together. There's not a lot of bars...,"Absolutely fell in love with this cute, charming, cozy, elegant yet super chill spot!  You can easily come here for a drink on date night or just to catch..."
4,VSFIj_DqHyhOnIabfs-CPQ,the-boogie-room-new-york,The Boogie Room,https://s3-media4.fl.yelpcdn.com/bphoto/8lNixVEB2TzrZZUvbPkPmA/o.jpg,False,https://www.yelp.com/biz/the-boogie-room-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,20,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.0,"{'latitude': 40.74478, 'longitude': -73.983359}",[],,"{'address1': '444 Park Ave S', 'address2': 'Lower Level', 'address3': None, 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['444 Park Ave S', 'Lower Level', 'New York, NY 10016']}",+12128048880,(212) 804-8880,3967.0397212943235,"The Boogie Room is a wonderful place in the Mondrian Park Ave - I've visited a few times now. It's two blocks off the 33 St stop for the 6 train, super...",My go-to place on a Friday night! They have the best DJ and the most delicious drinks! Planning to celebrate my birthday here this year. My friends like...,"Loud music, decent drinks, lots of bodies, dark! Nightclub 101. Two levels with a bar on both levels. Beer pong upstairs. Great music mix. The crowd was..."
5,IrWorZpTXZsyYr60EkFZoQ,doha-nightclub-nyc-long-island-city,Doha Nightclub NYC,https://s3-media2.fl.yelpcdn.com/bphoto/mOaEGELl1D3udGB2TQ3ISQ/o.jpg,False,https://www.yelp.com/biz/doha-nightclub-nyc-long-island-city?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,43,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]",2.5,"{'latitude': 40.753078, 'longitude': -73.932907}",[],,"{'address1': '38-34 31st St', 'address2': None, 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['38-34 31st St', 'Long Island City, NY 11101']}",+13478915328,(347) 891-5328,924.4420933673866,Everytime I've come here I've had a blast. Halloween party was lit. The bottle prices are reasonable and fair and that will keep me coming back. I also...,"Doha Nightclub is a great spot for dancing, has good mixed music, and great atmosphere for vibing with friends and family. I celebrated my 30th birthday...",I must say I was very hesitant on going being that all the reviews were bad. However we gave it chance and I am so glad we did!!! I did not stop dancing...
6,TI5dWiHdFn55WQDmvffu0Q,the-lingerie-shoppe-aka-astoria-s-secret-queens,The Lingerie Shoppe aka Astoria’s Secret,https://s3-media1.fl.yelpcdn.com/bphoto/QnthqKdgqQMHv7bKSDLdhw/o.jpg,False,https://www.yelp.com/biz/the-lingerie-shoppe-aka-astoria-s-secret-queens?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,10,"[{'alias': 'speakeasies', 'title': 'Speakeasies'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.76406, 'longitude': -73.9145}","['pickup', 'delivery']",$$,"{'address1': '28-53 Steinway St', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['28-53 Steinway St', 'Queens, NY 11103']}",,,2792.3576694187714,"What an amazing cool alternative to the Astoria cocktail bar scene. Unlike other cocktail lounges, this speakeasy offers an elegant and relaxed gathering...",This place is amazing. Come here for a date night or hang out with friends. I came here with  2 girlfriends Friday night. As soon as we walked in we  were...,What a wonderful experience!! I celebrated my 30th birthday here & the owners Joey & Debra took great care of me! The table was beautifully decorated with...
7,Q_bI2gY7LtMCXkzkakPUkg,henrys-rooftop-bar-new-york,Henry's Rooftop Bar,https://s3-media4.fl.yelpcdn.com/bphoto/_icYfdoRPXIwzQGdaqFJ-A/o.jpg,False,https://www.yelp.com/biz/henrys-rooftop-bar-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,60,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.754799, 'longitude': -73.97314}",[],$$,"{'address1': '501 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['501 Lexington Ave', 'New York, NY 10017']}",+12127551400,(212) 755-1400,3285.2638449804404,Nice rooftop bar that you can enjoy with friends. Awesome in the summer for drinks. #views,"service is slow and confusing. The day we went they were out of pitchers and snacks. 

Second, our IDs were taken away and held onto for like 5 minutes. One...","Tucked away in the Roger Smith hotel, this hidden gem is perfect for locals wanting after-work drinks with coworkers/friends. Henry's rooftop is only open..."
8,3SP0WIVkVm6heySYH3X8xw,l-i-c-bar-long-island-city,L.I.C. Bar,https://s3-media1.fl.yelpcdn.com/bphoto/of5DWCq4-Lk4pqoM4vgW9g/o.jpg,False,https://www.yelp.com/biz/l-i-c-bar-long-island-city?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,312,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",3.5,"{'latitude': 40.747046, 'longitude': -73.952889}",[],$$,"{'address1': '4558 Vernon Blvd', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['4558 Vernon Blvd', 'Long Island City, NY 11101']}",+17187865400,(718) 786-5400,1415.4251507060515,Always enjoy the friendly crowd and live music here; the outdoor space is super lovely when the weather is good.,"AVOID! The bald white bartender has no honor nor respect. I have reason to believe he tampered with my card!

I thought this place was ok, they have decent...","Love this space- they did an awesome job building it out and the outdoor space is AMPLE for the nice days.

The drinks are really great and the bartenders..."
9,InEqFA1IvuSLhvDBXhBR0w,the-penthouse-ravel-hotel-long-island-city-2,The Penthouse - Ravel Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/_gX2hiGMchAUF6yACR4bzw/o.jpg,False,https://www.yelp.com/biz/the-penthouse-ravel-hotel-long-island-city-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,984,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.0,"{'latitude': 40.7541228285616, 'longitude': -73.9491779487454}",[],$$$,"{'address1': '8-08 Queens Plz S', 'address2': None, 'address3': None, 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['8-08 Queens Plz S', 'Long Island City, NY 11101']}",+17182896101,(718) 289-6101,1467.6922840878663,"Nice view of the city skyline. The music varies. Good nights most nights I've entertained friends here.

Little hard to get to at times and the hours vary....","I've came here so many other times and have always had a good time.  

We came on Friday night at about 9:30pm on March 6.

The hostess greeted us with an...",My husband and I went for their Valentine's Day Disco 2020 celebration!  We were very excited to go because we love experiencing new restaurants!  The...
