,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,rev1,rev2,rev3
0,a3O2KzK6rh8VZNq1jhz81Q,the-delancey-new-york,The Delancey,https://s3-media4.fl.yelpcdn.com/bphoto/vwuUrsZJlCQXHG7uv1FrnA/o.jpg,False,https://www.yelp.com/biz/the-delancey-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,586,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]",3.0,"{'latitude': 40.71803, 'longitude': -73.98528}",[],$$,"{'address1': '168 Delancey St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['168 Delancey St', 'New York, NY 10002']}",+12122549920,(212) 254-9920,158.10919796568047,"I went on a Saturday night with some girlfriends,  to just dance and have a good time. 

Pro: eclectic music, nice rooftop, interesting crowd.

Cons: very...","- Right by the Williamsburg bridge so it's further away from the popping bars on the LES
- The free glass of house champagne is only for weekdays
- 2...","3 stars for venue
3.5 stars for music.

This is my safety net for partying. When all else fails, or when I cant decide on where to go, this is my go to..."
1,iM3zYjjmnJ06VVmxvTo9eQ,nitecap-new-york,Nitecap,https://s3-media1.fl.yelpcdn.com/bphoto/ebbPQuhqhshVZXPynSJfIw/o.jpg,False,https://www.yelp.com/biz/nitecap-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,339,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.719125, 'longitude': -73.985732}",[],$$,"{'address1': '151 Rivington St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['151 Rivington St', 'New York, NY 10002']}",,,278.75168723522944,Came here on a Saturday night with a friend. Great place to come for a date or with a small group of friends! Drinks are a bit on the expensive side but...,My friends and I went to this place last week and it was good. The store is located downstairs. I love the decoration and the design of their menu. Their...,"Very cool bar hidden around the corner. Went their with my 6 friends last week. We ordered different drinks and all good. 
It's a little bit noisy with the..."
2,aiRctIzCj9J3UqBHd-Z3HQ,please-dont-tell-new-york-2,Please Don't Tell,https://s3-media4.fl.yelpcdn.com/bphoto/S7CROtdNqk2OnNBOZU1U1w/o.jpg,False,https://www.yelp.com/biz/please-dont-tell-new-york-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,1801,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'speakeasies', 'title': 'Speakeasies'}]",4.0,"{'latitude': 40.727098, 'longitude': -73.983763}",[],$$$,"{'address1': '113 St Marks Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['113 St Marks Pl', 'New York, NY 10009']}",+12126140386,(212) 614-0386,1174.4008606516536,"I went to this famous speakeasy when I first moved to NYC so my memories are a bit blurry at the moment, but from what I remember, the drinks were indeed...",Great low key place to have a few drinks. I say low key because its tiny inside and they do NOT let it get packed. They only allow enough people in the bar...,PDT is a wonderful cocktail bar.  The atmosphere is very unique and that alone makes it worth the visit.  The amazing selection of craft cocktails will be...
3,H7S7-vF2z_HfaLo6BGPetw,attaboy-new-york,Attaboy,https://s3-media2.fl.yelpcdn.com/bphoto/Uh7vEEKxPvgw3kexFzuz9Q/o.jpg,False,https://www.yelp.com/biz/attaboy-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,551,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'speakeasies', 'title': 'Speakeasies'}]",4.0,"{'latitude': 40.7188874, 'longitude': -73.9913351}",[],$$,"{'address1': '134 Eldridge St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['134 Eldridge St', 'New York, NY 10002']}",,,549.6273500131274,"Attaboy was the Aladdin to my Jasmine because it showed me a whole new world. I used to be just a Moscow mule or a gin and tonic guy, but after going to...","I had such high expectations for Attaboy as every time I come to New York, it's been on my list, but timing was never right.

We finally got in, and they...","Attaboy is always packed. 
I came here on a TUESDAY night and after multiple attempts knocking the doors and obviaoujy my knuckles turned purple the next..."
4,yjmedpxGM2RlCRbOafOU7Q,rumpus-room-new-york,Rumpus Room,https://s3-media2.fl.yelpcdn.com/bphoto/NhPxt26JPy3vYNrLZS9jMg/o.jpg,False,https://www.yelp.com/biz/rumpus-room-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,85,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}]",3.5,"{'latitude': 40.722972, 'longitude': -73.989657}",[],$$,"{'address1': '249 Eldridge St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['249 Eldridge St', 'New York, NY 10002']}",+12127775153,(212) 777-5153,787.2246184032215,Best bar ever! Great drinks great music! Fun for groups! Love it here everyone should come literally so convenient and awrsome,"In regards to all the people complaining of 15 - 20% gratuity

NYS LAW  section 6 RCNY §5-59(b)

Restaurants/clubs cannot charge a surcharge or other fees...",Nice and roomy at 11:30. Quick bad service. There is a cover. Seems to be the go to for 30 year old birthdays lol nothing to be ashamed about
5,X0f9UYHoE4OxnuUq801vMg,the-upstairs-at-66-new-york,The Upstairs at 66,https://s3-media2.fl.yelpcdn.com/bphoto/rAFkogN1Jpl-stxKwtep4Q/o.jpg,False,https://www.yelp.com/biz/the-upstairs-at-66-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,15,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'arcades', 'title': 'Arcades'}, {'alias': 'speakeasies', 'title': 'Speakeasies'}]",5.0,"{'latitude': 40.70418, 'longitude': -74.01048}",[],$$,"{'address1': '46 Stone St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['46 Stone St', 'New York, NY 10004']}",+12129431602,(212) 943-1602,2517.174299448045,This place is absolutely wonderful. I threw a baby shower here for my sister and her husband. Everyone had a GREAT time. We were allowed to play our own...,We came on a Friday night and we didn't have to wait for a table which was awesome! I ordered the bison burger and it was delicious. The best part is the...,"I've been coming to Stone Street for a while, as it offers a good choice of bars and it's easy to bounce around. The Upstairs gives me the best reason to..."
6,xDELCKWk0sjaSFw8CeQkPA,club-cumming-new-york,Club Cumming,https://s3-media1.fl.yelpcdn.com/bphoto/__jR_B75aK1m8sI3Er5EBg/o.jpg,False,https://www.yelp.com/biz/club-cumming-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,41,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 40.72535, 'longitude': -73.98342}",[],$$,"{'address1': '505 E 6th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['505 E 6th St', 'New York, NY 10009']}",+19172658006,(917) 265-8006,989.5522357778752,"I've been to a few drag cabaret shows here (featuring Tina Burner) and absolutely have fallen in love with the place. The drinks are well made, the wait...","Ok, I feel terrible because I want to give it a 3.5 but not a 4... and here is the thing. I have been here only twice, once for drinks on  regular day...","Club Cumming is a East Village gay bar backed by Alan of the same name, hosting shows most every night.

I came last night for Cat Cohen's weekly Cabernet..."
7,DfGVOGrlTQtkx2zdNM-Zbw,mr-purple-new-york,Mr. Purple,https://s3-media1.fl.yelpcdn.com/bphoto/SpfGqgrJtoQTWABJuJPYlw/o.jpg,False,https://www.yelp.com/biz/mr-purple-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,665,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.0,"{'latitude': 40.72175, 'longitude': -73.98802}",[],$$$,"{'address1': '180 Orchard St', 'address2': '', 'address3': 'Hotel Indigo', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['180 Orchard St', 'Hotel Indigo', 'New York, NY 10002']}",+12122371790,(212) 237-1790,625.0228182707132,Wonderful time with a group of friends in the roof terrace bar early evening. Very comfortable seating at our sofa-chair table area. Fabulous wine and truly...,"great spot to hangout with your friends 
even the elevator light was purple 
chill hangout spot and there are games like a pool table 
dark, ambient, and...",Security is always on edge. They refuse to help with finding my reservation. They got mad at my brother because he didn't know what side of his wrist to...
8,fzN8PuCQ1l2sAvCyiMWC8g,old-man-hustle-new-york-5,Old Man Hustle,https://s3-media4.fl.yelpcdn.com/bphoto/P8J-Raf_jlPJn4_QvkTT7A/o.jpg,False,https://www.yelp.com/biz/old-man-hustle-new-york-5?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,182,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'comedyclubs', 'title': 'Comedy Clubs'}]",4.5,"{'latitude': 40.716267, 'longitude': -73.989698}",[],$$,"{'address1': '39 Essex St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['39 Essex St', 'New York, NY 10002']}",+12122537747,(212) 253-7747,352.78385442105895,Random walk by and met Rachel is the comic edgy bartender who with Mark (a regular) helped me settle in on the HIBIKI scotch. Great place - can't catch the...,You don't come here for the speciality drinks or  sleek NYC ambiance ! It's your favorite dive bar with one exception-the talent. You may get lucky and...,There are very few places in the city I enjoy as much as I enjoy this place. It gets loud sometimes but most of the times it's in a good way. They have some...
9,4nZlMrDw-mrvmfEVT-cQrw,the-village-underground-new-york,The Village Underground,https://s3-media1.fl.yelpcdn.com/bphoto/EhxG5ikrun8saPi-cNO-Ig/o.jpg,False,https://www.yelp.com/biz/the-village-underground-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,312,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'comedyclubs', 'title': 'Comedy Clubs'}]",4.0,"{'latitude': 40.7306935670033, 'longitude': -74.0009226385494}",[],$$,"{'address1': '130 W 3rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['130 W 3rd St', 'New York, NY 10012']}",+12127777745,(212) 777-7745,2031.9528336046699,I was so excited to see comedy in NYC! The best thing about visiting a big city is the abundance of comedy available on so many nights of the week! I was...,Had a great time here. Reserved my ticket online for just me. Showed up to the venue and got my pouch for my phone. The guy came through the line to make...,"Highly recommend - we had a great time here! I came with a friend on Thursday night while visiting the city. 

We loved our experience but I gave a minus 1..."
10,gNA_ZxAd5xvBuqc0AIfheA,the-dancer-new-york,The Dancer,https://s3-media2.fl.yelpcdn.com/bphoto/mHHBzlZCWWJcis6t_r-QwA/o.jpg,False,https://www.yelp.com/biz/the-dancer-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,9,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,"{'latitude': 40.714, 'longitude': -73.98705}",[],,"{'address1': '202 Clinton St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['202 Clinton St', 'New York, NY 10002']}",+16468761174,(646) 876-1174,306.31712137133906,One of the most difficult things in NY is finding a place in the city that is cool but isn't overcrowded with people...especially annoying people.  I read...,"As a guy in his mid-30s who used to be cool (and still think's he's sort-of cool, but hates most bar goers in Lower East Side), I appreciate The Dancer...","What a great place for liquor, and a nice craft cocktail. Service is excellent and affordable prices make this a great neighborhood bar ! This place is..."
