,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,rev1,rev2,rev3,hours
0,3bFc_TMfpjXMCQ-yQv22gQ,happyfun-hideaway-brooklyn,Happyfun Hideaway,https://s3-media1.fl.yelpcdn.com/bphoto/xoSP9Q35nOuNw8c3qwwo0A/o.jpg,False,https://www.yelp.com/biz/happyfun-hideaway-brooklyn?adjust_creative=uHws5GtfJ-njosj51tFYAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uHws5GtfJ-njosj51tFYAA,94,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'gaybars', 'title': 'Gay Bars'}]",3.5,"{'latitude': 40.6975587, 'longitude': -73.931648}",[],$,"{'address1': '1211 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1211 Myrtle Ave', 'Brooklyn, NY 11221']}",,,596.1135481567347,"First I was taken aback from the ""D I Y"" ethos, but then the hippity hippity mind boggling maybe a ecstacy pill in my drink or maybe just the TV screens...","The bartenders do not provide you with copies of your receipt and then falsify your tip amount.

I ordered 6 drinks (either well drinks or premade...","FRAUDULENT CREDIT ACTIVITY FROM THIS BAR.  SAVE YOUR RECEIPTS AND CROSS CHECK YOUR CREDIT STATEMENT!!!!

I was buying a few drinks for friends and the...","[{'open': [{'is_overnight': True, 'start': '1600', 'end': '0400', 'day': 0}, {'is_overnight': True, 'start': '1600', 'end': '0400', 'day': 1}, {'is_overnight': True, 'start': '1600', 'end': '0400', 'day': 2}, {'is_overnight': True, 'start': '1600', 'end': '0400', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1600', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '1600', 'end': '0400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
1,OzgvdC0oJPh1FQTLJF2yXw,fancy-nancy-brooklyn,Fancy Nancy,https://s3-media2.fl.yelpcdn.com/bphoto/m6oi06WzrAFMFhnEyZM5KA/o.jpg,False,https://www.yelp.com/biz/fancy-nancy-brooklyn?adjust_creative=uHws5GtfJ-njosj51tFYAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uHws5GtfJ-njosj51tFYAA,163,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.6895502, 'longitude': -73.9554046}","['pickup', 'delivery']",$$,"{'address1': '1038 Bedford Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['1038 Bedford Ave', 'Brooklyn, NY 11205']}",+13473507289,(347) 350-7289,2292.045000595283,"Small, cozy, colorful, and cool spot in the Bed-Stuy area. Fancy Nancy is right off the G train (Bedford-Nostrand Ave station) and is one of those places...","Whenever I have friends in town, I bring them to Fancy Nancy.  They kill it with great food, staff, and ambiance.  The owners are amazing people who know...","Like it's name, the place is eclectic and a trip down memory lane.  The place is a tribute to the 90's and your eyes will swish back and forth to take in...","[{'open': [{'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1800', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
2,B70O9MsnjtCbsm0sS38iaw,cmon-everybody-brooklyn,C'mon Everybody,https://s3-media2.fl.yelpcdn.com/bphoto/BYHWvApBo_qscA1Ze1BWFQ/o.jpg,False,https://www.yelp.com/biz/cmon-everybody-brooklyn?adjust_creative=uHws5GtfJ-njosj51tFYAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uHws5GtfJ-njosj51tFYAA,55,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 40.6883, 'longitude': -73.95683}",[],$,"{'address1': '325 Franklin Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['325 Franklin Ave', 'Brooklyn, NY 11238']}",,,2433.2142234451503,"I, to be honest, was really (pleasantly) surprised by my experience here. I really thought I'd get ridiculously over-priced drinks with no liquor and...",This was a great night!!! I fully enjoyed myself at their Whitney vs Mariah night.  Drinks were strong and on point.  There was also live...,"Everything you'd expect from a Brooklyn ™ Bar, and that's not a compliment. Overpriced cold beer served by colder human (?) beings.

""Lyft.driver, take me...","[{'open': [{'is_overnight': True, 'start': '1800', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1800', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1800', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1800', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1800', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1800', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '1800', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
3,ZePgYdW4Xijf1-65iALCWQ,jones-beach-brooklyn,Jones Beach,https://s3-media3.fl.yelpcdn.com/bphoto/1YtDdGt708LpFLyEPoRObg/o.jpg,False,https://www.yelp.com/biz/jones-beach-brooklyn?adjust_creative=uHws5GtfJ-njosj51tFYAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uHws5GtfJ-njosj51tFYAA,8,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 40.696598, 'longitude': -73.93501}","['pickup', 'delivery']",,"{'address1': '4 Stuyvesant Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['4 Stuyvesant Ave', 'Brooklyn, NY 11221']}",+13474425255,(347) 442-5255,692.0931562402817,Cute coffee shop near my boyfriend's apartment. I walked in with my own mug to grab some cold brew and the man at the counter was very kind about letting me...,"Fantastic little dive bar and coffee shop. It's trendy, friendly, and very welcoming. Their coffee is great as well. I love the fact that they've got coffee...","Nice little hole in the wall cafe and bar. They only serve pastries so if you are seeing something more substantial, there are options in the area.","[{'open': [{'is_overnight': True, 'start': '0700', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '0700', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '0700', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '0700', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '0700', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '0800', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '0800', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
4,Rg6LAa-fUqfMwp3-uqevoA,bed-stuy-barbs-brooklyn,BED STUY Barb's,https://s3-media2.fl.yelpcdn.com/bphoto/E4P5XDehAV9Rp8v_ouzk8A/o.jpg,False,https://www.yelp.com/biz/bed-stuy-barbs-brooklyn?adjust_creative=uHws5GtfJ-njosj51tFYAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uHws5GtfJ-njosj51tFYAA,3,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",5.0,"{'latitude': 40.68416, 'longitude': -73.93841}",[],,"{'address1': '380A Marcus Garvey Blvd', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['380A Marcus Garvey Blvd', 'Brooklyn, NY 11221']}",,,1274.5390155323744,"Barb's is dope! I've been dying to come back. The prices are great, the vibe is chill, and the bartenders are super nice. I also saw they have a great...","It's hard to explain how good the hospitality is at Barb's.  They're excellent mixologists, and they truly pay attention to you.  Also the beer is, in fact,...","We literally just left Barb's and we couldn't be more excited. There are a lot of great bars in this area, but this one hits all the marks for me. Clean...",
5,k8iVVuYic-fCgmzzfDkGNA,moloko-bedford-stuyvesant-4,Moloko,https://s3-media1.fl.yelpcdn.com/bphoto/X4wZgPwHOEW8ptsEBzNhEw/o.jpg,False,https://www.yelp.com/biz/moloko-bedford-stuyvesant-4?adjust_creative=uHws5GtfJ-njosj51tFYAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uHws5GtfJ-njosj51tFYAA,168,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.5,"{'latitude': 40.6949690078622, 'longitude': -73.954842}",[],$$,"{'address1': '705 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['705 Myrtle Ave', 'Bedford-Stuyvesant, NY 11205']}",+17188558927,(718) 855-8927,2230.6987842078597,"There are literally no restaurants around these parts, needless to say I was a skeptic from the good reviews. 

Came here Saturday night and didn't have to...","Very Bad service! 
 Bartender ordered wrong food and didn't even apologize. I got my drink when I already have finished the food . Also when we sat down I...","Chill vibe, gray date night spot, but substandard fish and chips.  This place has been on my list for some time. The reviews looked super promising, but the...","[{'open': [{'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
6,4ruGQrxkRfZSFkrCSrJYSw,the-rosemont-williamsburg,The Rosemont,https://s3-media1.fl.yelpcdn.com/bphoto/kAQD0KJaODojEUALuTOZHw/o.jpg,False,https://www.yelp.com/biz/the-rosemont-williamsburg?adjust_creative=uHws5GtfJ-njosj51tFYAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uHws5GtfJ-njosj51tFYAA,42,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'gaybars', 'title': 'Gay Bars'}]",4.5,"{'latitude': 40.707176, 'longitude': -73.947448}",[],$$,"{'address1': '63 Montrose Ave', 'address2': '', 'address3': '', 'city': 'Williamsburg', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['63 Montrose Ave', 'Williamsburg, NY 11206']}",+13479873101,(347) 987-3101,2257.723204101798,"The entire bar feels like a family. The staff are super kind and welcoming. A safe queer space!!!! 
I was there a few weeks ago and a woman was assaulted by...","The Rosemont prides itself on being Brooklyn's best LGBTQ+ bar yet their actions say different. Two weeks ago, I was a victim of a hate crime at the venue...","A friend mentioned this place so we decided to give it a try. Dimly lit with good music playing in the background. 
Interesting mix crowd here everyone from...","[{'open': [{'is_overnight': True, 'start': '1700', 'end': '0400', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0400', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0400', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0400', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1500', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '1500', 'end': '0400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
7,Ctz5lsMnn-oT-9u0C0D-gw,sistas-place-brooklyn,Sista's Place,https://s3-media4.fl.yelpcdn.com/bphoto/o7BlhnBM3lxrWlplsWxnuQ/o.jpg,False,https://www.yelp.com/biz/sistas-place-brooklyn?adjust_creative=uHws5GtfJ-njosj51tFYAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uHws5GtfJ-njosj51tFYAA,3,"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",4.5,"{'latitude': 40.68338, 'longitude': -73.950477}",[],$$,"{'address1': '456 Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['456 Nostrand Ave', 'Brooklyn, NY 11216']}",+17183981766,(718) 398-1766,2121.0549173801696,"Sista's place is great !! 
One of the last few authentic places where you can listen to (real, great) jazz in NYC. 
I was a tourist and yet people there...","Though I live right around the corner from this place (literally)...I've always passed by but never visited. Well, yesterday afternoon was the most gorgeous...",Sistas' Place is the best place for jazz on Saturday nights--check out SistasPlace.org and see what all the fuss is about!  They also have regular events...,
8,mB4akAhtxCMjGpi5-ZGu5A,fine-time-brooklyn,Fine Time,https://s3-media4.fl.yelpcdn.com/bphoto/U9v37Ad-mv5CMeHkyASilg/o.jpg,False,https://www.yelp.com/biz/fine-time-brooklyn?adjust_creative=uHws5GtfJ-njosj51tFYAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uHws5GtfJ-njosj51tFYAA,23,"[{'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.7007448043128, 'longitude': -73.9300986193202}",[],$,"{'address1': '84 Central Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['84 Central Ave', 'Brooklyn, NY 11206']}",+17184839884,(718) 483-9884,899.5636490338449,"I come here on Wednesday's for trivia and always have a good time. Drinks are inexpensive, there's always a beer + shot deal, free hot dogs and popcorn,...",Cool bar but the female bartender was rude as anything. Gave us attitude anytime we ordered and never asked if we need anything. The bar was practically...,Had my birthday in the backyard with about 15-20 ppl. What a perfect spot for a chill time on a nice day. It wasn't too crowded so we all fit but also...,"[{'open': [{'is_overnight': True, 'start': '1700', 'end': '0400', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0400', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0400', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0400', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1300', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '1300', 'end': '0400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
9,Xj21kg8084FZd239fkkS-Q,the-flamingo-brooklyn,The Flamingo,https://s3-media1.fl.yelpcdn.com/bphoto/sQ7kfzwKQ1EOSWxxM508wQ/o.jpg,False,https://www.yelp.com/biz/the-flamingo-brooklyn?adjust_creative=uHws5GtfJ-njosj51tFYAA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uHws5GtfJ-njosj51tFYAA,69,"[{'alias': 'tikibars', 'title': 'Tiki Bars'}]",4.5,"{'latitude': 40.6877744169134, 'longitude': -73.9788490533829}","['pickup', 'delivery']",$$,"{'address1': '590 Fulton St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['590 Fulton St', 'Brooklyn, NY 11201']}",+19293143522,(929) 314-3522,4276.923768356111,"Tiki Bar. Check. 
Small bites available. Check. 
Awesome beer selection. Check. 
In the Gotham Market area, with lots of room for a whole group? I think...","I tried the mai tai, flamingo cocktail and pain killer (listed in the order from my favorite to least favorite). The drinks all had a good amount of booze...","Definitely an odd spot. No one has wrote this, from what I read, but THIS IS NOT A STAND ALONE SPOT. It is a tiki bar inside a food market. So not a bar...","[{'open': [{'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
