,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,rev1,rev2,rev3
0,jhLvlAn9ZjVhQ131-aVyTg,cassidys-ale-house-east-elmhurst,Cassidy's Ale House,https://s3-media1.fl.yelpcdn.com/bphoto/9qNyXVbEjuCG5CqsX4jcng/o.jpg,False,https://www.yelp.com/biz/cassidys-ale-house-east-elmhurst?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,65,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'irish', 'title': 'Irish'}]",4.0,"{'latitude': 40.758334, 'longitude': -73.892209}",[],$$,"{'address1': '7502 31st Ave', 'address2': '', 'address3': '', 'city': 'East Elmhurst', 'zip_code': '11370', 'country': 'US', 'state': 'NY', 'display_address': ['7502 31st Ave', 'East Elmhurst, NY 11370']}",+17184246549,(718) 424-6549,2588.7985822509095,"STEAK TIDBITS MEDIUM RARE.

That's all I got to say. So freaking good.

I have been here a numerous amount of times and must say that the bartender/servers...",This place is the worst. The bartender was drunk. The manager was drunk. They had no idea what's going on. I ordered a Turkey Burger and they gave me Turkey...,"I can't say how many times I've walked straight passed this place in pursuit of cannelle patisserie, but it's A LOT. I originally thought it was solely a..."
1,6BDNKIOtJ3dFLRvXE_4NSQ,anable-basin-sailing-bar-and-grill-long-island-city,Anable Basin Sailing Bar & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/t6FSsONtfRyH9MhnybaJhw/o.jpg,False,https://www.yelp.com/biz/anable-basin-sailing-bar-and-grill-long-island-city?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,170,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.749385, 'longitude': -73.9550896}",[],$$,"{'address1': '4-40 44th Dr', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['4-40 44th Dr', 'Long Island City, NY 11101']}",+16462071333,(646) 207-1333,5294.055946310352,"Great place in the summer, nive skyline  skyline views and good bbq , good service and atmosphere.","A bit of.a walk from the 7 train,the view makes this a smart place for a drink or food.  Despite cheaper prices in Queens, this place isn't - because of...",Come here for the beautiful views. Stay here for the beautiful views. Dealer's choice whether you'll find the food and drink a worthwhile part of making the...
2,VFA2FLtUFyrdu6pYxyIR0A,la-kueva-bar-and-grill-east-elmhurst,La Kueva Bar & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/8EMypHAAqau4wShAxFwZsQ/o.jpg,False,https://www.yelp.com/biz/la-kueva-bar-and-grill-east-elmhurst?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,3,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 40.762591, 'longitude': -73.874779}",[],$$,"{'address1': '94-10 Astoria Bvld', 'address2': '', 'address3': '', 'city': 'East Elmhurst', 'zip_code': '11369', 'country': 'US', 'state': 'NY', 'display_address': ['94-10 Astoria Bvld', 'East Elmhurst, NY 11369']}",+17189305416,(718) 930-5416,3246.913450500489,"Been a while. Last time I eent to ""Kueva"", it was on Queens blvd. They have downsized but still have a good spot. Bartenders were cool. Friday was chill, we...","Its a good spot to watch tribute bands play live, most of these bands pay tribute to Soda Stereo, Heroes Del Silencio, Nirvana, Pink Floyd, Mana, Los...","Great place! Super friendly service and great wings!!! Found it while waiting for a Laguardia arrival and had a good time, highly recommended/really good vibes!"
3,MjwQzR09niUul5TipW_UzA,judy-and-punch-astoria-2,Judy & Punch,https://s3-media4.fl.yelpcdn.com/bphoto/L5fhTKpdrmV0fi9raJmqrA/o.jpg,False,https://www.yelp.com/biz/judy-and-punch-astoria-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,125,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 40.76542, 'longitude': -73.91883}",[],$$,"{'address1': '34-08 30th Ave', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['34-08 30th Ave', 'Astoria, NY 11103']}",+17186263101,(718) 626-3101,1835.1396330915977,"Nice stop for a drink after a bike ride from Harlem!
The beer ""October fest"" was good and homey flavored.
The ""blood orange cider"" was a discovery!
Waiter...","Very nice tap list. Unfortunately, a few of the beers were unavailable during my visit. :( But, there were plenty of other selections to go around. Beer and...",Decent dive bar in the 30th avenue area of Astoria. Super friendly staff and good music. On Thursdays they also have live music. My only complaint is that...
4,iHwuzr2osfHJjJa7JGQzBA,spyce-astoria-astoria,Spyce Astoria,https://s3-media1.fl.yelpcdn.com/bphoto/qSjzT5YezbltZHPcKMM4Tw/o.jpg,False,https://www.yelp.com/biz/spyce-astoria-astoria?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,120,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.5,"{'latitude': 40.7602264, 'longitude': -73.9151773}","['delivery', 'pickup']",,"{'address1': '4218 31st Ave', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['4218 31st Ave', 'Astoria, NY 11103']}",+17183130404,(718) 313-0404,2221.095046560139,I visited this place on 1/30/20 which was a Thursday for a Girlfriend's birthday Celebration. I arrived late as I always do but my girlfriend informed me...,"Big disappointment, Save the money and stress. Probably the only saving grace at this place was Gio the host who took the time to listen to my complaints....","I've been really wanting to come here for quite a while for brunch and my experience didn't live up to what I thought it would be. 

Once I got there the..."
5,oqJmLnijyxFbQ5xyvzOmyA,sals-bar-restaurant-lounge-queens,Sal's Bar Restaurant Lounge,https://s3-media3.fl.yelpcdn.com/bphoto/ktJXhux3dJLbTEv-0ZURow/o.jpg,False,https://www.yelp.com/biz/sals-bar-restaurant-lounge-queens?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,3,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'hookah_bars', 'title': 'Hookah Bars'}]",3.5,"{'latitude': 40.755594927565, 'longitude': -73.8862788750053}",[],,"{'address1': '81-01 Northern Blvd', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['81-01 Northern Blvd', 'Queens, NY 11372']}",+17182551241,(718) 255-1241,3123.6987531160225,This is one of the many bars on Northern Blvd. It is a pretty big space with a great dj and good drinks. They have good prices and dont charge admission....,"The previous reviewer must be the owner or somehow connected with Sal. Quite frankly the place is disgusting and awful, the food is pure crap. The one and...",I had a 4 hour layover at LGA and decided to step out and have dinner in NYC rather than at the airport. Stumbled upon Sal's and had a great meal. The...
6,U5r3los2t3mKwOKPyO78vQ,la-chiva-loca-party-bus-queens,LA CHIVA LOCA PARTY BUS,https://s3-media2.fl.yelpcdn.com/bphoto/8wzkooNP6_qNSxziqC8huQ/o.jpg,False,https://www.yelp.com/biz/la-chiva-loca-party-bus-queens?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,8,"[{'alias': 'nightlife', 'title': 'Nightlife'}, {'alias': 'partybusrentals', 'title': 'Party Bus Rentals'}]",3.0,"{'latitude': 40.743536971193, 'longitude': -73.8791899010539}",[],,"{'address1': '8520 Elmhurst Ave', 'address2': None, 'address3': '5e', 'city': 'Queens', 'zip_code': '11373', 'country': 'US', 'state': 'NY', 'display_address': ['8520 Elmhurst Ave', '5e', 'Queens, NY 11373']}",+15715224482,(571) 522-4482,4578.708947760061,"Had SUCH an amazing time on the bus this past weekend to celebrate my birthday. Both Yury and his staff were amazing, Yury was always available for my...","A year later, We still haven't receive anything back from this business owner!

He kept our deposit and never show up to the event that we pay for.

A total...",We had a group of 25 people and we all had an AMAZING time! The music was great and the DJ was so nice and accommodating. The bartender was super sweet and...
7,DUsij1O-lwZVsHlN2eQuPw,eastern-nights-astoria-2,Eastern Nights,https://s3-media3.fl.yelpcdn.com/bphoto/Y2VMqZdPb7xY6MamQZAq3w/o.jpg,False,https://www.yelp.com/biz/eastern-nights-astoria-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,7,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}]",5.0,"{'latitude': 40.76688, 'longitude': -73.91218}",[],,"{'address1': '2537 Steinway St', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['2537 Steinway St', 'Astoria, NY 11103']}",+17186858866,(718) 685-8866,1438.7302032155458,"This is HANDS DOWN the best hookah lounge in Queens and on Steinway street. Extremely low prices. 

You can get a pineapple head that hits for 3+ hours for...","This is probably the most unexpected little gem we've ever stumbled upon. We are new to living in NYC, we ventured into Astoria and walked up and down...","I walked into this place by chance, the hookah spot I was actually going to was closed. This place was unexpected to say the least, clean, live belly..."
8,E8RE6fvsR1NsXodJiILHAA,and-son-new-york,& Son,https://s3-media3.fl.yelpcdn.com/bphoto/6Q5jiEj_R3JGgHPNB9CJRw/o.jpg,False,https://www.yelp.com/biz/and-son-new-york?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,3,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,"{'latitude': 40.77106, 'longitude': -73.95649}",[],,"{'address1': '1450 Second Ave', 'address2': None, 'address3': ""Mel's Burger Bar"", 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1450 Second Ave', ""Mel's Burger Bar"", 'New York, NY 10021']}",,,4290.554519297203,"this place is a cool speakeasy or ""steakeasy"". It's located inside Mel's Burger. Recommend to make a reservation at the restaurant. Once greeted by the host...","What a fun place and still not known to the hip NYC foodie crowd so book now.  It's in the back of Mel's diner in a cozy, intimate room and the music makes...","& Son is the perfect date-night spot, tucked away in the back of Mel's Burger Bar. The 3-course prix fixe menu is a steal! My generously portioned steak was..."
9,8iDLpmtQqop6Za_8uFpvJg,w-xyz-bar-east-elmhurst-2,W XYZ Bar,https://s3-media2.fl.yelpcdn.com/bphoto/lvA6pXZaD-GleGKXRl7Gog/o.jpg,False,https://www.yelp.com/biz/w-xyz-bar-east-elmhurst-2?adjust_creative=xC4n-h7ZGIsND4SXpQ_Fzg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xC4n-h7ZGIsND4SXpQ_Fzg,1,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,"{'latitude': 40.7703, 'longitude': -73.86972}",[],,"{'address1': '100-15 Ditmars Boulevard', 'address2': None, 'address3': None, 'city': 'East Elmhurst', 'zip_code': '11369', 'country': 'US', 'state': 'NY', 'display_address': ['100-15 Ditmars Boulevard', 'East Elmhurst, NY 11369']}",+17185120248,(718) 512-0248,3238.180171460119,Excellent food & ambiance!!! Conveniently located to the LGA airport and service was great.,No Review,No Review
